AutoID,ID_Comanda,Seq,NumBatch,ID_Articulo,ID_Concepto,Tipo,Fecha,ID_Proveedor,ID_Almacen,Locacion,Cantidad,Costo,Referencia,Fecha_Mov,SeriesRef,Notas,ID_Requisicion,ID_UM,ID_UMMov,CostoXTransferencia,Descuento
4440,-1,-1,1717,10417,SCON,S,6/1/19,,1,General,0.08,$58.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4441,-1,-1,1717,10811,SCON,S,6/1/19,,1,General,0.13,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4442,-1,-1,1717,10923,SCON,S,6/1/19,,1,General,6,$0.76,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4443,-1,-1,1718,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4444,-1,-1,1719,10614,SCON,S,6/1/19,,1,General,0.375,$16.31,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4445,-1,-1,1720,SR006,SCON,S,6/1/19,,1,General,1.5,$381.58,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4446,-1,-1,1721,30305,SCON,S,6/1/19,,1,General,1,$10.50,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4447,-1,-1,1722,10691,SCON,S,6/1/19,,1,General,0.02,$13.47,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4448,-1,-1,1722,10233,SCON,S,6/1/19,,1,General,0.062,$34.93,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4449,-1,-1,1722,10007,SCON,S,6/1/19,,1,General,0.044,$41.61,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4450,-1,-1,1722,11201,SCON,S,6/1/19,,1,General,0.4,$188.46,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4451,-1,-1,1722,10606,SCON,S,6/1/19,,1,General,0.027,$30.25,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4452,-1,-1,1723,30305,SCON,S,6/1/19,,1,General,1,$10.50,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4453,-1,-1,1724,20603,SCON,S,6/1/19,,1,General,1,$5.75,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4454,-1,-1,1725,SR031,SCON,S,6/1/19,,1,General,1.5,"$1,013.42",,7/29/19,,,,Lt,Lt,$0.00,$0.00
4455,-1,-1,1726,10811,SCON,S,6/1/19,,1,General,0.1,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4456,-1,-1,1726,10923,SCON,S,6/1/19,,1,General,4,$0.76,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4457,-1,-1,1726,10812,SCON,S,6/1/19,,1,General,0.1,$82.70,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4458,-1,-1,1727,10192,SCON,S,6/1/19,,1,General,0.06,$9.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4459,-1,-1,1727,10616,SCON,S,6/1/19,,1,General,0.033333333,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4460,-1,-1,1727,10604,SCON,S,6/1/19,,1,General,0.073684211,$46.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4461,-1,-1,1727,10023,SCON,S,6/1/19,,1,General,0.114,$15.80,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4462,-1,-1,1727,10124,SCON,S,6/1/19,,1,General,0.006,$153.79,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4463,-1,-1,1727,10229,SCON,S,6/1/19,,1,General,0.006,$85.84,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4464,-1,-1,1727,10263,SCON,S,6/1/19,,1,General,0.011,$11.73,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4465,-1,-1,1727,10670,SCON,S,6/1/19,,1,General,44.44444444,$9.96,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4466,-1,-1,1727,10224,SCON,S,6/1/19,,1,General,3,$20.53,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4467,-1,-1,1727,10235,SCON,S,6/1/19,,1,General,0.12,$476.00,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4468,-1,-1,1727,20407,SCON,S,6/1/19,,1,General,2,$20.48,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4469,-1,-1,1727,10082,SCON,S,6/1/19,,1,General,0.001,$240.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4470,-1,-1,1727,10004,SCON,S,6/1/19,,1,General,0.05,$22.96,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4471,-1,-1,1727,10192,SCON,S,6/1/19,,1,General,0.02,$9.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4472,-1,-1,1727,10159,SCON,S,6/1/19,,1,General,0.25,$46.42,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4473,-1,-1,1727,10410,SCON,S,6/1/19,,1,General,1.2,$81.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4474,-1,-1,1728,SR047,ECOMP,E,6/1/19,,1,General,1,$225.98,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4475,-1,-1,1728,SR030,ECOMP,E,6/1/19,,1,General,13,$333.33,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4476,-1,-1,1728,SR037,ECOMP,E,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4477,-1,-1,1729,SR047,SCON,S,6/1/19,,1,General,0.18,$225.98,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4478,-1,-1,1729,SR030,SCON,S,6/1/19,,1,General,2,$333.33,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4479,-1,-1,1729,SR037,SCON,S,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4480,-1,-1,1730,10915,SCON,S,6/1/19,,2,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4481,-1,-1,1730,10405,SCON,S,6/1/19,,2,General,0.08,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4482,-1,-1,1730,10811,SCON,S,6/1/19,,2,General,0.02,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4483,-1,-1,1730,10006,SCON,S,6/1/19,,2,General,1,$51.22,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4484,-1,-1,1730,10192,SCON,S,6/1/19,,2,General,1,$9.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4485,-1,-1,1730,10604,SCON,S,6/1/19,,2,General,0.526315789,$46.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4486,-1,-1,1730,10083,SCON,S,6/1/19,,2,General,0.014,$82.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4487,-1,-1,1730,10082,SCON,S,6/1/19,,2,General,0.015,$240.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4488,-1,-1,1730,10170,SCON,S,6/1/19,,2,General,0.015,$452.83,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4489,-1,-1,1730,10127,SCON,S,6/1/19,,2,General,0.002,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4490,-1,-1,1730,10664,SCON,S,6/1/19,,2,General,0.15625,$14.11,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4491,-1,-1,1730,20614,SCON,S,6/1/19,,2,General,7,$8.62,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4492,-1,-1,1730,10263,SCON,S,6/1/19,,2,General,2.25,$11.73,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4493,-1,-1,1730,10812,SCON,S,6/1/19,,2,General,0.02,$82.70,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4494,-1,-1,1731,SR004,ECOMP,E,6/1/19,,2,General,5,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4495,-1,-1,1732,SR004,SCON,S,6/1/19,,2,General,0.02,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4496,-1,-1,1733,10632,SCON,S,6/1/19,,1,General,0.15,$19.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4497,-1,-1,1733,10446,SCON,S,6/1/19,,1,General,0.05,$75.33,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4498,-1,-1,1733,10616,SCON,S,6/1/19,,1,General,0.1,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4499,-1,-1,1733,10440,SCON,S,6/1/19,,1,General,0.3,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4500,-1,-1,1733,10923,SCON,S,6/1/19,,1,General,6,$0.76,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4501,-1,-1,1734,10004,SCON,S,6/1/19,,1,General,0.05,$22.96,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4502,-1,-1,1734,10192,SCON,S,6/1/19,,1,General,0.02,$9.30,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4503,-1,-1,1734,10159,SCON,S,6/1/19,,1,General,0.25,$46.42,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4504,-1,-1,1734,SR020,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4505,-1,-1,1734,10440,SCON,S,6/1/19,,1,General,0.3,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4506,-1,-1,1735,SR037,ECOMP,E,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4507,-1,-1,1735,SR020,ECOMP,E,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4508,-1,-1,1736,SR037,SCON,S,6/1/19,,1,General,1,$9.85,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4509,-1,-1,1736,SR020,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4510,-1,-1,1737,20603,SCON,S,6/1/19,,1,General,1,$5.75,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4511,-1,-1,1738,SR031,SCON,S,6/1/19,,1,General,1.5,"$1,013.42",,7/29/19,,,,Lt,Lt,$0.00,$0.00
4512,-1,-1,1739,20208,SCON,S,6/1/19,,1,General,0.12,$63.68,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4513,-1,-1,1739,20803,SCON,S,6/1/19,,1,General,0.157,$2.16,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4514,-1,-1,1739,31118,SCON,S,6/1/19,,1,General,0.06,$61.75,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4515,-1,-1,1740,20204,SCON,S,6/1/19,,1,General,0.12,$66.84,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4516,-1,-1,1740,20803,SCON,S,6/1/19,,1,General,0.157,$2.16,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4517,-1,-1,1740,31118,SCON,S,6/1/19,,1,General,0.06,$61.75,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4518,-1,-1,1741,10664,SCON,S,6/1/19,,1,General,0.12,$14.11,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4519,-1,-1,1741,20803,SCON,S,6/1/19,,1,General,0.157,$2.16,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4520,-1,-1,1741,11017,SCON,S,6/1/19,,1,General,0.125,$40.70,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4521,-1,-1,1741,31118,SCON,S,6/1/19,,1,General,0.06,$61.75,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4522,-1,-1,1742,10815,SCON,S,6/1/19,,1,General,4.5,$128.07,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4523,-1,-1,1742,10805,SCON,S,6/1/19,,1,General,4.5,$26.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4524,-1,-1,1742,10025,SCON,S,6/1/19,,1,General,1,$16.20,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4525,-1,-1,1742,10807,SCON,S,6/1/19,,1,General,0.4,$110.10,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4526,-1,-1,1742,10803,SCON,S,6/1/19,,1,General,1,$46.61,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4527,-1,-1,1742,10645,SCON,S,6/1/19,,1,General,2.222222222,$74.63,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4528,-1,-1,1742,10644,SCON,S,6/1/19,,1,General,2,$105.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4529,-1,-1,1742,10025,SCON,S,6/1/19,,1,General,1.25,$16.20,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4530,-1,-1,1742,10112,SCON,S,6/1/19,,1,General,0.2,$40.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4531,-1,-1,1742,10165,SCON,S,6/1/19,,1,General,0.03,$0.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4532,-1,-1,1742,10115,SCON,S,6/1/19,,1,General,0.03,$165.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4533,-1,-1,1742,10692,SCON,S,6/1/19,,1,General,2.222222222,$60.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4534,-1,-1,1742,11001,SCON,S,6/1/19,,1,General,1,$152.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4535,-1,-1,1743,SRG002,ECOMP,E,6/1/19,,1,General,64,$730.93,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4536,-1,-1,1743,SRG004,ECOMP,E,6/1/19,,1,General,560,$624.09,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4537,-1,-1,1744,SRG002,SCON,S,6/1/19,,1,General,1,$730.93,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4538,-1,-1,1744,SRG004,SCON,S,6/1/19,,1,General,1,$624.09,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4539,-1,-1,1745,SRG002,SCON,S,6/1/19,,1,General,1,$730.93,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4540,-1,-1,1745,SRG004,SCON,S,6/1/19,,1,General,1,$624.09,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4541,-1,-1,1746,10440,SCON,S,6/1/19,,1,General,0.35,$190.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4542,-1,-1,1746,10632,SCON,S,6/1/19,,1,General,0.15,$19.28,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4543,-1,-1,1746,10446,SCON,S,6/1/19,,1,General,0.06,$75.33,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4544,-1,-1,1746,10616,SCON,S,6/1/19,,1,General,0.1,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4545,-1,-1,1746,10923,SCON,S,6/1/19,,1,General,6,$0.76,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4546,-1,-1,1747,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4547,-1,-1,1748,20603,SCON,S,6/1/19,,1,General,1,$5.75,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4548,-1,-1,1749,SR031,SCON,S,6/1/19,,1,General,0.25,"$1,013.42",,7/29/19,,,,Lt,Lt,$0.00,$0.00
4549,-1,-1,1750,40404,SCON,S,6/1/19,,1,General,0.375,$97.71,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4550,-1,-1,1750,20210,SCON,S,6/1/19,,1,General,0.075,$33.19,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4551,-1,-1,1750,10668,SCON,S,6/1/19,,1,General,0.25,$48.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4552,-1,-1,1750,20622,SCON,S,6/1/19,,1,General,0.5,$7.89,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4553,-1,-1,1751,10668,SCON,S,6/1/19,,1,General,2.352941176,$48.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4554,-1,-1,1751,10678,SCON,S,6/1/19,,1,General,1.454545455,$11.43,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4555,-1,-1,1751,10811,SCON,S,6/1/19,,1,General,0.2,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4556,-1,-1,1751,10803,SCON,S,6/1/19,,1,General,0.35,$46.61,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4557,-1,-1,1751,10143,SCON,S,6/1/19,,1,General,0.12,$113.14,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4558,-1,-1,1751,10064,SCON,S,6/1/19,,1,General,0.018,$147.33,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4559,-1,-1,1751,10662,SCON,S,6/1/19,,1,General,0.210526316,$13.23,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4560,-1,-1,1751,10149,SCON,S,6/1/19,,1,General,0.015,$239.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4561,-1,-1,1752,SR019,ECOMP,E,6/1/19,,1,General,2,$173.03,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4562,-1,-1,1753,SR019,SCON,S,6/1/19,,1,General,0.32,$173.03,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4563,-1,-1,1754,20613,SCON,S,6/1/19,,1,General,1,$9.52,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4564,-1,-1,1755,30318,SCON,S,6/1/19,,1,General,1,$7.96,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4565,-1,-1,1756,SR029,SCON,S,6/1/19,,1,General,0.03,$377.78,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4566,-1,-1,1757,90001,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4567,-1,-1,1758,90005,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4568,-1,-1,1759,10164,SCON,S,6/1/19,,1,General,0.6,$24.23,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4569,-1,-1,1759,10657,SCON,S,6/1/19,,1,General,0.555555556,$18.17,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4570,-1,-1,1759,10604,SCON,S,6/1/19,,1,General,0.131578947,$46.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4571,-1,-1,1759,10616,SCON,S,6/1/19,,1,General,0.023333333,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4572,-1,-1,1759,10801,SCON,S,6/1/19,,1,General,0.03,$30.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4573,-1,-1,1759,10813,SCON,S,6/1/19,,1,General,0.02,$73.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4574,-1,-1,1759,10602,SCON,S,6/1/19,,1,General,0.026666667,$54.08,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4575,-1,-1,1759,10237,SCON,S,6/1/19,,1,General,0.05,$29.66,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4576,-1,-1,1759,10814,SCON,S,6/1/19,,1,General,0.02,$240.62,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4577,-1,-1,1760,SR022,ECOMP,E,6/1/19,,1,General,0.6,$32.06,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4578,-1,-1,1761,SR022,SCON,S,6/1/19,,1,General,0.25,$32.06,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4579,-1,-1,1762,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4580,-1,-1,1762,10404,SCON,S,6/1/19,,1,General,0.08,$97.81,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4581,-1,-1,1763,10129,SCON,S,6/1/19,,1,General,2,$39.29,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4582,-1,-1,1763,10258,SCON,S,6/1/19,,1,General,0.5,$26.25,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4583,-1,-1,1763,10023,SCON,S,6/1/19,,1,General,2,$15.80,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4584,-1,-1,1763,10016,SCON,S,6/1/19,,1,General,1,$23.80,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4585,-1,-1,1763,10059,SCON,S,6/1/19,,1,General,0.15,$350.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4586,-1,-1,1763,10128,SCON,S,6/1/19,,1,General,2.32,$31.39,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4587,-1,-1,1764,SR005,ECOMP,E,6/1/19,,1,General,20,$274.13,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4588,-1,-1,1765,SR005,SCON,S,6/1/19,,1,General,0.25,$274.13,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4589,-1,-1,1766,90005,SCON,S,6/1/19,,1,General,1,$0.00,,7/29/19,,,,Pza,Pza,$0.00,$0.00
4590,-1,-1,1767,10811,SCON,S,6/1/19,,1,General,0.02,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4591,-1,-1,1767,10657,SCON,S,6/1/19,,1,General,0.233333333,$18.17,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4592,-1,-1,1767,10604,SCON,S,6/1/19,,1,General,0.842105263,$46.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4593,-1,-1,1767,10616,SCON,S,6/1/19,,1,General,1.366666667,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4594,-1,-1,1767,11205,SCON,S,6/1/19,,1,General,4.5,$50.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4595,-1,-1,1767,11205,SCON,S,6/1/19,,1,General,0.15,$50.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4596,-1,-1,1767,10055,SCON,S,6/1/19,,1,General,0.065,$62.19,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4597,-1,-1,1767,10004,SCON,S,6/1/19,,1,General,1,$22.96,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4598,-1,-1,1767,10619,SCON,S,6/1/19,,1,General,0.2,$79.29,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4599,-1,-1,1767,10691,SCON,S,6/1/19,,1,General,0.25,$13.47,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4600,-1,-1,1767,10657,SCON,S,6/1/19,,1,General,0.611111111,$18.17,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4601,-1,-1,1767,10604,SCON,S,6/1/19,,1,General,0.036842105,$46.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4602,-1,-1,1767,10616,SCON,S,6/1/19,,1,General,0.077777778,$21.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4603,-1,-1,1767,10016,SCON,S,6/1/19,,1,General,1,$23.80,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4604,-1,-1,1768,SR013,ECOMP,E,6/1/19,,1,General,30,$312.54,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4605,-1,-1,1768,SR007,ECOMP,E,6/1/19,,1,General,1,$80.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4606,-1,-1,1769,SR013,SCON,S,6/1/19,,1,General,0.25,$312.54,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4607,-1,-1,1769,SR007,SCON,S,6/1/19,,1,General,0.03,$80.89,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4608,-1,-1,1770,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4609,-1,-1,1770,10404,SCON,S,6/1/19,,1,General,0.08,$97.81,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4610,-1,-1,1771,SR031,SCON,S,6/1/19,,1,General,0.25,"$1,013.42",,7/29/19,,,,Lt,Lt,$0.00,$0.00
4611,-1,-1,1772,10149,SCON,S,6/1/19,,1,General,0.011,$239.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4612,-1,-1,1772,10015,SCON,S,6/1/19,,1,General,0.011,$128.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4613,-1,-1,1772,10689,SCON,S,6/1/19,,1,General,0.04,$92.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4614,-1,-1,1772,10810,SCON,S,6/1/19,,1,General,0.03,$208.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4615,-1,-1,1772,10656,SCON,S,6/1/19,,1,General,0.022222222,$25.36,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4616,-1,-1,1772,20212,SCON,S,6/1/19,,1,General,2,$60.64,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4617,-1,-1,1772,10002,SCON,S,6/1/19,,1,General,1,$144.29,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4618,-1,-1,1772,10662,SCON,S,6/1/19,,1,General,0.034736842,$13.23,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4619,-1,-1,1772,10659,SCON,S,6/1/19,,1,General,0.034736842,$34.31,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4620,-1,-1,1772,10660,SCON,S,6/1/19,,1,General,0.034736842,$15.46,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4621,-1,-1,1773,SR002,ECOMP,E,6/1/19,,1,General,3,$290.53,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4622,-1,-1,1774,SR002,SCON,S,6/1/19,,1,General,0.05,$290.53,,7/29/19,,,,Lt,Lt,$0.00,$0.00
4623,-1,-1,1775,10404,SCON,S,6/1/19,,1,General,0.01,$97.81,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4624,-1,-1,1775,10417,SCON,S,6/1/19,,1,General,0.01,$58.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4625,-1,-1,1775,10421,SCON,S,6/1/19,,1,General,0.01,$80.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4626,-1,-1,1775,10633,SCON,S,6/1/19,,1,General,0.01,$14.53,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4627,-1,-1,1775,10811,SCON,S,6/1/19,,1,General,0.01,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4628,-1,-1,1775,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4629,-1,-1,1775,10405,SCON,S,6/1/19,,1,General,0.01,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4630,-1,-1,1776,SR004,SCON,S,6/1/19,,1,General,0.01,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4631,-1,-1,1777,10404,SCON,S,6/1/19,,1,General,0.01,$97.81,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4632,-1,-1,1777,10417,SCON,S,6/1/19,,1,General,0.01,$58.50,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4633,-1,-1,1777,10421,SCON,S,6/1/19,,1,General,0.01,$80.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4634,-1,-1,1777,10633,SCON,S,6/1/19,,1,General,0.01,$14.53,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4635,-1,-1,1777,10811,SCON,S,6/1/19,,1,General,0.01,$101.40,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4636,-1,-1,1777,10915,SCON,S,6/1/19,,1,General,0.02,$8.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4637,-1,-1,1777,10405,SCON,S,6/1/19,,1,General,0.01,$70.00,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4638,-1,-1,1778,SR004,SCON,S,6/1/19,,1,General,0.01,$157.82,,7/29/19,,,,Kg,Kg,$0.00,$0.00
4639,-1,-1,1779,10404,SCON,S,6/1/19,,1,General,0.01,$97.81,,7/29/19,,,,Kg,Kg,$0.00,$0.00
